"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.263,0,-1,0,0,0
"ClusIPW",16.134,0.267,-0.8,0.49,0.03,0.33
"addIPW",14.857,0.225,-0.13,0.01,-0.85,0.51
"Oracle",22.854,0.72,0,0.2,-0.1,0.98
