"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.875,0.381,-0.67,0.36,0.28,0.59
"ClusIPW",21.162,0.646,0.09,0.7,0.26,0.66
"addIPW",21.086,0.677,-0.08,0.51,0.79,0.33
"Oracle",22.797,0.719,0,0.2,-0.1,0.98
