"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.522,0.52,0.45,0.7,-0.46,-0.31
"ClusIPW",15.832,0.75,0.31,-0.57,0.32,0.69
"addIPW",21.799,0.745,-0.35,0.08,0.69,0.63
"Oracle",22.725,0.718,0,0.2,-0.1,0.98
