"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.573,0.355,-0.49,0.4,-0.36,0.68
"ClusIPW",17.017,0.343,-0.45,0.73,-0.48,0.18
"addIPW",22.04,0.548,-0.42,0.15,0.16,0.88
"Oracle",22.77,0.72,0,0.2,-0.1,0.98
