"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.813,0.468,0.06,0.79,-0.58,0.22
"ClusIPW",14.965,0.216,-0.6,0.49,-0.59,0.23
"addIPW",22.167,0.717,-0.36,0.13,0.66,0.65
"Oracle",22.88,0.724,0,0.2,-0.1,0.98
