"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.1,0.395,0.43,0.28,-0.69,-0.51
"ClusIPW",19.732,0.482,-0.39,0.65,0.03,0.65
"addIPW",18.555,0.926,0.69,-0.37,0.55,0.28
"Oracle",22.811,0.719,0,0.2,-0.1,0.98
