"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.307,0.4,-0.36,0.91,0.02,-0.21
"ClusIPW",13.424,0.185,-0.54,0.54,-0.54,-0.37
"addIPW",22.232,0.672,-0.39,0.17,0.6,0.68
"Oracle",22.874,0.722,0,0.2,-0.1,0.98
