"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.78,0.43,-0.33,0.91,0.16,-0.18
"ClusIPW",11.837,0.138,-0.44,0.42,-0.45,-0.65
"addIPW",20.521,1,1,0,0,0
"Oracle",22.767,0.721,0,0.2,-0.1,0.98
