"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.248,0,-1,0,0,0
"ClusIPW",14.516,0.237,-0.45,0.6,-0.6,-0.27
"addIPW",21.79,0.768,0.58,0.58,0,0.57
"Oracle",22.892,0.723,0,0.2,-0.1,0.98
