"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.214,0,-1,0,0,0
"ClusIPW",13.98,0.208,-0.54,0.58,-0.52,-0.33
"addIPW",21.035,0.5,-0.45,0,0,0.89
"Oracle",22.869,0.721,0,0.2,-0.1,0.98
