"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.016,0.502,0.26,0.75,-0.6,0.08
"ClusIPW",21.687,0.853,0.65,0.49,0.39,0.43
"addIPW",20.526,1,1,0,0,0
"Oracle",22.905,0.721,0,0.2,-0.1,0.98
