"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.233,0,-1,0,0,0
"ClusIPW",16.123,0.293,-0.49,0.67,-0.56,0.07
"addIPW",21.167,0.502,-0.45,0,0,0.89
"Oracle",22.811,0.723,0,0.2,-0.1,0.98
