"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.786,0.646,-0.19,0.48,0.79,0.33
"ClusIPW",19.404,0.942,0.55,-0.31,0.55,0.55
"addIPW",17.023,0.587,-0.43,-0.22,0.35,0.8
"Oracle",22.852,0.719,0,0.2,-0.1,0.98
