"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.926,0.459,-0.56,0.44,0.64,0.29
"ClusIPW",13.717,0.222,-0.57,0.57,-0.09,-0.57
"addIPW",22.248,0.707,-0.27,0.28,0.59,0.71
"Oracle",22.845,0.719,0,0.2,-0.1,0.98
