"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.091,0.589,0.63,0.53,-0.51,-0.26
"ClusIPW",13.974,0.228,-0.43,0.59,-0.44,-0.51
"addIPW",20.916,0.707,0.66,0.72,0.05,0.21
"Oracle",22.807,0.72,0,0.2,-0.1,0.98
