"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.25,0,-1,0,0,0
"ClusIPW",11.052,0.507,-0.21,-0.89,0.38,0.1
"addIPW",21.652,0.513,-0.36,0.15,-0.12,0.91
"Oracle",22.829,0.719,0,0.2,-0.1,0.98
