"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.38,0.325,-0.45,0.77,-0.46,-0.04
"ClusIPW",13.728,0.158,-0.63,0.41,-0.63,0.18
"addIPW",21.127,0.5,-0.45,0,0,0.89
"Oracle",22.835,0.721,0,0.2,-0.1,0.98
