"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.254,0,-1,0,0,0
"ClusIPW",21.866,0.664,0.18,0.51,-0.24,0.8
"addIPW",16.234,0.63,-0.46,-0.13,0.79,0.4
"Oracle",22.889,0.725,0,0.2,-0.1,0.98
