"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",13.519,0.223,-0.49,0.56,-0.14,-0.65
"ClusIPW",14.452,0.254,-0.33,0.61,-0.49,-0.53
"addIPW",21.118,0.511,-0.31,0.36,-0.19,0.86
"Oracle",22.759,0.721,0,0.2,-0.1,0.98
