"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",14.86,0.501,0.54,0.26,-0.37,-0.71
"ClusIPW",19.174,0.536,0.09,0.97,0.21,-0.06
"addIPW",20.446,1,1,0,0,0
"Oracle",22.799,0.719,0,0.2,-0.1,0.98
