"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.357,0.448,-0.49,0.63,0.04,0.6
"ClusIPW",19.288,0.443,-0.3,0.62,-0.39,0.62
"addIPW",21.981,0.711,0.34,0.5,-0.23,0.76
"Oracle",22.834,0.719,0,0.2,-0.1,0.98
