"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.209,0.431,-0.54,0.54,0.06,0.64
"ClusIPW",17.893,0.353,-0.4,0.53,-0.53,0.53
"addIPW",21.164,0.502,-0.45,0,0,0.89
"Oracle",22.85,0.72,0,0.2,-0.1,0.98
