"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.482,0.355,0.36,0.18,-0.9,-0.16
"ClusIPW",15.575,0.269,-0.49,0.62,-0.6,0.04
"addIPW",21.114,0.5,-0.45,0,0,0.89
"Oracle",22.861,0.721,0,0.2,-0.1,0.98
