"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.604,0.482,0.36,0.46,-0.81,-0.02
"ClusIPW",17.149,0.376,-0.33,0.86,-0.38,-0.04
"addIPW",21.717,0.748,-0.35,0.08,0.71,0.6
"Oracle",22.764,0.72,0,0.2,-0.1,0.98
