"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",13.08,0.215,-0.03,0.39,-0.71,-0.58
"ClusIPW",21.694,0.87,0.54,0.44,0.54,0.47
"addIPW",20.986,0.498,-0.45,0,0,0.89
"Oracle",22.751,0.72,0,0.2,-0.1,0.98
