"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.601,0.53,0.27,0.75,-0.55,0.24
"ClusIPW",20.227,0.594,0.19,0.9,0.11,0.37
"addIPW",20.628,1,1,0,0,0
"Oracle",22.768,0.72,0,0.2,-0.1,0.98
