"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.268,0.241,-0.77,0.35,-0.05,0.53
"ClusIPW",18.89,0.398,-0.25,0.45,-0.61,0.61
"addIPW",21.624,0.738,-0.37,0.08,0.73,0.57
"Oracle",22.834,0.722,0,0.2,-0.1,0.98
