"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.795,0.539,-0.25,0.52,0.81,-0.11
"ClusIPW",8.088,0.214,-0.48,-0.58,-0.45,-0.47
"addIPW",21.064,0.498,-0.45,0,0,0.89
"Oracle",22.88,0.722,0,0.2,-0.1,0.98
