"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.011,0.303,0.28,0.18,-0.94,-0.1
"ClusIPW",10.808,0.078,-0.54,0.35,-0.54,-0.54
"addIPW",18.705,0.632,0.57,0.13,-0.81,-0.08
"Oracle",22.828,0.72,0,0.2,-0.1,0.98
