"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",13.282,0.263,0.17,0.33,-0.66,-0.66
"ClusIPW",15.159,0.305,-0.31,0.71,-0.28,-0.57
"addIPW",21.804,0.794,-0.26,0.16,0.83,0.47
"Oracle",22.848,0.721,0,0.2,-0.1,0.98
