"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.42,0.466,0.4,0.58,-0.56,-0.44
"ClusIPW",13.883,0.22,-0.46,0.59,-0.48,-0.47
"addIPW",21.135,0.881,0.91,0.41,0.06,0.06
"Oracle",22.823,0.723,0,0.2,-0.1,0.98
