"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.944,0.296,-0.33,0.18,-0.63,0.68
"ClusIPW",19.289,0.424,-0.29,0.51,-0.49,0.64
"addIPW",21.439,0.797,0.78,0.43,-0.37,0.26
"Oracle",22.807,0.719,0,0.2,-0.1,0.98
