"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.243,0,-1,0,0,0
"ClusIPW",9.227,0,-0.57,-0.02,-0.6,-0.55
"addIPW",13.009,0.546,0.43,-0.18,-0.88,0.12
"Oracle",22.92,0.72,0,0.2,-0.1,0.98
