"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.759,0.546,0.39,0.85,-0.06,-0.34
"ClusIPW",21.75,0.857,0.5,0.45,0.49,0.55
"addIPW",20.202,0.727,0.79,0.55,0.03,-0.28
"Oracle",22.811,0.722,0,0.2,-0.1,0.98
