"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.942,0.401,0.41,0.26,-0.82,-0.3
"ClusIPW",15.535,0.324,-0.06,0.64,-0.57,-0.51
"addIPW",22.42,0.684,-0.36,0.18,0.56,0.72
"Oracle",22.733,0.719,0,0.2,-0.1,0.98
