"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.258,0,-1,0,0,0
"ClusIPW",19.34,0.947,0.55,-0.3,0.55,0.55
"addIPW",19.764,0.749,-0.34,-0.06,0.67,0.66
"Oracle",22.74,0.721,0,0.2,-0.1,0.98
