"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.214,0,-1,0,0,0
"ClusIPW",13.681,0.191,-0.58,0.55,-0.53,-0.29
"addIPW",21.854,0.667,-0.36,0.26,0.67,0.6
"Oracle",22.834,0.72,0,0.2,-0.1,0.98
