"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.128,0.555,-0.35,0.56,0.64,0.38
"ClusIPW",21.4,0.726,0.28,0.63,0.53,0.49
"addIPW",21.216,0.841,0.88,0.47,0.01,0.11
"Oracle",22.899,0.722,0,0.2,-0.1,0.98
