"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.238,0,-1,0,0,0
"ClusIPW",19.645,0.711,0.53,0.51,0.53,-0.42
"addIPW",20.412,0.711,-0.42,-0.02,0.73,0.53
"Oracle",22.854,0.721,0,0.2,-0.1,0.98
