"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.894,0.471,0.49,0.36,-0.41,-0.68
"ClusIPW",12.847,0.17,-0.5,0.5,-0.49,-0.5
"addIPW",21.568,0.886,0.84,0.41,-0.03,0.35
"Oracle",22.853,0.724,0,0.2,-0.1,0.98
