"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.102,0.327,0.08,0.26,-0.94,0.23
"ClusIPW",12.793,0.168,-0.5,0.5,-0.5,-0.5
"addIPW",21.889,0.534,-0.33,0.23,-0.12,0.91
"Oracle",22.789,0.72,0,0.2,-0.1,0.98
