"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.225,0,-1,0,0,0
"ClusIPW",16.711,0.328,-0.43,0.73,-0.52,0.07
"addIPW",21.115,0.499,-0.45,0,0,0.89
"Oracle",22.85,0.721,0,0.2,-0.1,0.98
