"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.034,0.368,0.38,0.3,-0.73,-0.49
"ClusIPW",19.292,0.541,0.18,0.98,-0.03,0.03
"addIPW",21.473,0.868,0.87,0.39,-0.2,0.22
"Oracle",22.874,0.722,0,0.2,-0.1,0.98
