"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",14.961,0.299,-0.3,0.67,-0.2,-0.65
"ClusIPW",16.017,0.294,-0.49,0.67,-0.55,0.06
"addIPW",21.253,0.756,-0.34,0.05,0.7,0.63
"Oracle",22.878,0.722,0,0.2,-0.1,0.98
