"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",21.045,0.504,-0.27,0.36,-0.29,0.84
"ClusIPW",17.821,0.874,0.52,-0.43,0.52,0.52
"addIPW",21.354,0.679,-0.42,0.12,0.79,0.43
"Oracle",22.784,0.718,0,0.2,-0.1,0.98
