"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.033,0.358,-0.68,0.16,0.46,0.55
"ClusIPW",15.722,0.299,-0.43,0.73,-0.46,-0.25
"addIPW",22.077,0.782,-0.2,0.23,0.73,0.61
"Oracle",22.745,0.721,0,0.2,-0.1,0.98
