"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.005,0.49,-0.38,0.37,0.84,-0.11
"ClusIPW",15.573,0.253,-0.57,0.57,-0.57,0.17
"addIPW",21.29,0.667,0.46,0.62,-0.35,0.53
"Oracle",22.851,0.721,0,0.2,-0.1,0.98
