"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.384,0.43,0.26,0.27,-0.91,0.18
"ClusIPW",20.815,0.691,0.28,0.69,0.64,0.18
"addIPW",22.138,0.739,0.36,0.09,-0.73,0.57
"Oracle",22.854,0.724,0,0.2,-0.1,0.98
