"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",10.484,0.247,-0.3,0.11,0.58,-0.75
"ClusIPW",17.884,0.828,0.59,-0.24,-0.59,0.5
"addIPW",20.659,0.623,0.47,0.66,-0.46,0.37
"Oracle",22.903,0.722,0,0.2,-0.1,0.98
