"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.272,0.459,-0.48,0.49,0.72,0.04
"ClusIPW",10.399,0.352,-0.46,-0.61,-0.46,0.44
"addIPW",19.771,0.744,-0.38,0,0.87,0.32
"Oracle",22.871,0.721,0,0.2,-0.1,0.98
