"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.57,0.45,-0.42,0.45,0.77,-0.18
"ClusIPW",20.505,0.999,0.53,0.12,0.66,0.52
"addIPW",22.069,0.675,-0.36,0.22,0.63,0.65
"Oracle",22.812,0.721,0,0.2,-0.1,0.98
