"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.214,0,-1,0,0,0
"ClusIPW",7.918,0.155,-0.51,-0.48,-0.5,-0.51
"addIPW",9.028,0.375,-0.46,-0.19,0.84,-0.23
"Oracle",22.863,0.723,0,0.2,-0.1,0.98
