"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.216,0,-1,0,0,0
"ClusIPW",13.926,0.135,-0.57,0.19,-0.57,0.57
"addIPW",21.092,0.5,-0.45,0,0,0.89
"Oracle",22.755,0.721,0,0.2,-0.1,0.98
