"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.269,0.443,-0.54,0.33,0.1,0.76
"ClusIPW",14.929,0.266,-0.39,0.66,-0.54,-0.35
"addIPW",21.13,0.5,-0.45,0,0,0.89
"Oracle",22.755,0.721,0,0.2,-0.1,0.98
