"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.29,0.257,-0.78,0.62,0.01,-0.08
"ClusIPW",20.695,0.597,0.12,0.75,-0.12,0.64
"addIPW",21.525,0.655,0.24,0.62,-0.19,0.73
"Oracle",22.738,0.718,0,0.2,-0.1,0.98
