"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.735,0.615,0.61,0.57,0.01,-0.55
"ClusIPW",20.453,0.597,0.27,0.81,-0.22,0.47
"addIPW",20.257,0.801,0.67,0.44,0.5,-0.33
"Oracle",22.853,0.72,0,0.2,-0.1,0.98
