"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.326,0.407,-0.65,0.33,0.37,0.58
"ClusIPW",14.909,0.268,-0.43,0.68,-0.46,-0.38
"addIPW",20.587,0.546,-0.36,0.56,0.31,0.68
"Oracle",22.841,0.722,0,0.2,-0.1,0.98
