"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.677,0.5,0.28,0.34,-0.85,0.3
"ClusIPW",21.291,0.784,0.39,0.54,0.7,0.27
"addIPW",21.363,0.768,0.74,0.6,0,0.29
"Oracle",22.825,0.722,0,0.2,-0.1,0.98
