"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.224,0,-1,0,0,0
"ClusIPW",8.471,0.044,-0.55,-0.28,-0.55,-0.57
"addIPW",20.42,1,1,0,0,0
"Oracle",22.834,0.721,0,0.2,-0.1,0.98
