"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.178,0.462,0.22,0.35,-0.86,0.29
"ClusIPW",14.451,0.243,-0.45,0.63,-0.48,-0.42
"addIPW",19.102,0.513,0.38,0.16,-0.9,0.17
"Oracle",22.793,0.721,0,0.2,-0.1,0.98
