"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.218,0,-1,0,0,0
"ClusIPW",20.422,0.982,0.68,0.11,0.55,-0.47
"addIPW",20.51,1,1,0,0,0
"Oracle",22.787,0.721,0,0.2,-0.1,0.98
