"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.228,0,-1,0,0,0
"ClusIPW",14.261,0.237,-0.43,0.61,-0.5,-0.44
"addIPW",19.624,0.54,0.42,0.37,-0.82,0.13
"Oracle",22.74,0.722,0,0.2,-0.1,0.98
