"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",14.834,0.231,-0.68,0.6,-0.41,-0.01
"ClusIPW",13.535,0.21,-0.44,0.56,-0.48,-0.52
"addIPW",17.928,0.831,-0.09,-0.24,0.78,0.57
"Oracle",22.754,0.72,0,0.2,-0.1,0.98
