"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.198,0.634,0.63,0.56,-0.53,0.03
"ClusIPW",19.771,0.433,-0.28,0.38,-0.47,0.74
"addIPW",21.348,0.726,0.64,0.4,-0.58,0.3
"Oracle",22.833,0.722,0,0.2,-0.1,0.98
